user_id,name,gender,location,vehicle_type,preferred_mechanics,past_service_history
user_792,Christopher Rogers,Other,"{'lat': 25.587105, 'long': 77.233254}",Electric Vehicle,"['mech_262', 'mech_51', 'mech_403', 'mech_315', 'mech_161']","[{'mechanic_id': 'mech_109', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_125', 'service_type': 'Tire Replacement', 'rating': 4.3}, {'mechanic_id': 'mech_76', 'service_type': 'AC Service', 'rating': 5.0}, {'mechanic_id': 'mech_71', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_378', 'service_type': 'AC Service', 'rating': 3.9}, {'mechanic_id': 'mech_468', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_194', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_215', 'service_type': 'General Service', 'rating': 3.5}, {'mechanic_id': 'mech_492', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_43', 'service_type': 'AC Service', 'rating': 4.3}]"
user_793,Ryan Williams,Other,"{'lat': 26.098357, 'long': 76.631626}",Electric Vehicle,"['mech_160', 'mech_478', 'mech_446', 'mech_56']","[{'mechanic_id': 'mech_392', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_173', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_218', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_5', 'service_type': 'General Service', 'rating': 3.4}, {'mechanic_id': 'mech_265', 'service_type': 'Tire Replacement', 'rating': 3.1}]"
user_794,Thomas Clay,Other,"{'lat': 21.206564, 'long': 78.775808}",Car,"['mech_50', 'mech_289', 'mech_492']","[{'mechanic_id': 'mech_221', 'service_type': 'AC Service', 'rating': 3.4}, {'mechanic_id': 'mech_349', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_441', 'service_type': 'Wheel Alignment', 'rating': 3.0}]"
user_795,Brittany Smith,Other,"{'lat': 22.120704, 'long': 73.599285}",Electric Vehicle,"['mech_382', 'mech_380', 'mech_96', 'mech_132', 'mech_390']","[{'mechanic_id': 'mech_447', 'service_type': 'Suspension Fix', 'rating': 3.9}, {'mechanic_id': 'mech_146', 'service_type': 'General Service', 'rating': 3.8}, {'mechanic_id': 'mech_3', 'service_type': 'Brake Repair', 'rating': 3.4}, {'mechanic_id': 'mech_223', 'service_type': 'Oil Change', 'rating': 4.4}, {'mechanic_id': 'mech_439', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_336', 'service_type': 'AC Service', 'rating': 4.6}, {'mechanic_id': 'mech_351', 'service_type': 'AC Service', 'rating': 4.8}, {'mechanic_id': 'mech_440', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_188', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_453', 'service_type': 'Tire Replacement', 'rating': 4.3}]"
user_796,Steven Mullins,Other,"{'lat': 25.504344, 'long': 77.300455}",Truck,"['mech_348', 'mech_450', 'mech_376']","[{'mechanic_id': 'mech_280', 'service_type': 'Tire Replacement', 'rating': 4.8}, {'mechanic_id': 'mech_15', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_201', 'service_type': 'Suspension Fix', 'rating': 3.3}, {'mechanic_id': 'mech_481', 'service_type': 'Wheel Alignment', 'rating': 3.3}, {'mechanic_id': 'mech_375', 'service_type': 'Transmission Repair', 'rating': 4.6}, {'mechanic_id': 'mech_221', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_186', 'service_type': 'Suspension Fix', 'rating': 5.0}, {'mechanic_id': 'mech_230', 'service_type': 'Engine Repair', 'rating': 4.5}, {'mechanic_id': 'mech_469', 'service_type': 'Suspension Fix', 'rating': 4.4}, {'mechanic_id': 'mech_442', 'service_type': 'Oil Change', 'rating': 4.9}]"
user_797,Stacy Vasquez,Female,"{'lat': 26.174014, 'long': 77.354534}",Electric Vehicle,"['mech_376', 'mech_461', 'mech_225', 'mech_171', 'mech_222']","[{'mechanic_id': 'mech_316', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_152', 'service_type': 'Battery Change', 'rating': 4.1}, {'mechanic_id': 'mech_189', 'service_type': 'Suspension Fix', 'rating': 4.8}, {'mechanic_id': 'mech_305', 'service_type': 'Tire Replacement', 'rating': 3.9}, {'mechanic_id': 'mech_270', 'service_type': 'Wheel Alignment', 'rating': 3.5}, {'mechanic_id': 'mech_321', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_289', 'service_type': 'Transmission Repair', 'rating': 4.0}, {'mechanic_id': 'mech_127', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_153', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_224', 'service_type': 'Oil Change', 'rating': 4.5}]"
user_798,Jennifer Martin,Female,"{'lat': 23.125914, 'long': 71.060636}",Electric Vehicle,['mech_217'],"[{'mechanic_id': 'mech_53', 'service_type': 'Transmission Repair', 'rating': 4.0}, {'mechanic_id': 'mech_270', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_132', 'service_type': 'Oil Change', 'rating': 4.3}, {'mechanic_id': 'mech_79', 'service_type': 'Tire Replacement', 'rating': 3.5}]"
user_799,Chris Rivera,Male,"{'lat': 21.049971, 'long': 76.135824}",Car,"['mech_361', 'mech_224', 'mech_239', 'mech_207', 'mech_59']","[{'mechanic_id': 'mech_400', 'service_type': 'Engine Repair', 'rating': 3.2}, {'mechanic_id': 'mech_499', 'service_type': 'General Service', 'rating': 3.3}, {'mechanic_id': 'mech_386', 'service_type': 'Suspension Fix', 'rating': 3.2}, {'mechanic_id': 'mech_324', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_237', 'service_type': 'Wheel Alignment', 'rating': 3.1}, {'mechanic_id': 'mech_430', 'service_type': 'AC Service', 'rating': 3.3}]"
user_800,Jessica Stewart,Female,"{'lat': 27.843074, 'long': 78.902177}",Bike,"['mech_422', 'mech_293', 'mech_410', 'mech_475', 'mech_147']","[{'mechanic_id': 'mech_149', 'service_type': 'Oil Change', 'rating': 4.3}, {'mechanic_id': 'mech_137', 'service_type': 'Battery Change', 'rating': 4.5}, {'mechanic_id': 'mech_462', 'service_type': 'Wheel Alignment', 'rating': 3.4}, {'mechanic_id': 'mech_480', 'service_type': 'Brake Repair', 'rating': 4.2}, {'mechanic_id': 'mech_67', 'service_type': 'Oil Change', 'rating': 5.0}, {'mechanic_id': 'mech_23', 'service_type': 'Battery Change', 'rating': 3.0}, {'mechanic_id': 'mech_188', 'service_type': 'AC Service', 'rating': 4.7}, {'mechanic_id': 'mech_302', 'service_type': 'General Service', 'rating': 4.9}, {'mechanic_id': 'mech_350', 'service_type': 'Engine Repair', 'rating': 4.5}, {'mechanic_id': 'mech_219', 'service_type': 'Wheel Alignment', 'rating': 4.2}]"
user_801,Mark Singleton,Female,"{'lat': 23.093181, 'long': 77.691762}",Truck,"['mech_34', 'mech_225', 'mech_164']","[{'mechanic_id': 'mech_108', 'service_type': 'AC Service', 'rating': 4.5}, {'mechanic_id': 'mech_110', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_399', 'service_type': 'Suspension Fix', 'rating': 3.9}, {'mechanic_id': 'mech_341', 'service_type': 'General Service', 'rating': 3.6}]"
user_802,Jorge Miller,Male,"{'lat': 26.867437, 'long': 72.198754}",Car,"['mech_179', 'mech_27', 'mech_386', 'mech_403', 'mech_344']","[{'mechanic_id': 'mech_364', 'service_type': 'Suspension Fix', 'rating': 4.8}, {'mechanic_id': 'mech_316', 'service_type': 'Suspension Fix', 'rating': 3.4}, {'mechanic_id': 'mech_306', 'service_type': 'Engine Repair', 'rating': 3.2}, {'mechanic_id': 'mech_309', 'service_type': 'Oil Change', 'rating': 3.5}]"
user_803,Casey Erickson,Female,"{'lat': 27.515987, 'long': 76.633766}",Electric Vehicle,"['mech_173', 'mech_362', 'mech_383', 'mech_477']","[{'mechanic_id': 'mech_125', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_73', 'service_type': 'Brake Repair', 'rating': 4.8}]"
user_804,Maria Waters,Male,"{'lat': 27.853679, 'long': 71.843215}",Bike,"['mech_135', 'mech_141', 'mech_54', 'mech_394', 'mech_215']","[{'mechanic_id': 'mech_216', 'service_type': 'Tire Replacement', 'rating': 3.2}, {'mechanic_id': 'mech_387', 'service_type': 'Wheel Alignment', 'rating': 5.0}, {'mechanic_id': 'mech_76', 'service_type': 'Tire Replacement', 'rating': 4.8}, {'mechanic_id': 'mech_215', 'service_type': 'Suspension Fix', 'rating': 4.5}, {'mechanic_id': 'mech_238', 'service_type': 'Tire Replacement', 'rating': 3.2}, {'mechanic_id': 'mech_93', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_278', 'service_type': 'Tire Replacement', 'rating': 4.1}, {'mechanic_id': 'mech_99', 'service_type': 'Oil Change', 'rating': 4.2}, {'mechanic_id': 'mech_54', 'service_type': 'General Service', 'rating': 3.0}]"
user_805,April Thompson,Other,"{'lat': 27.860917, 'long': 73.915486}",Car,"['mech_313', 'mech_45']","[{'mechanic_id': 'mech_286', 'service_type': 'Transmission Repair', 'rating': 4.1}]"
user_806,Tanya Baker,Female,"{'lat': 24.529657, 'long': 79.143903}",Electric Vehicle,"['mech_178', 'mech_237', 'mech_112', 'mech_65']","[{'mechanic_id': 'mech_232', 'service_type': 'Battery Change', 'rating': 3.6}, {'mechanic_id': 'mech_176', 'service_type': 'General Service', 'rating': 4.2}, {'mechanic_id': 'mech_320', 'service_type': 'Battery Change', 'rating': 3.9}, {'mechanic_id': 'mech_394', 'service_type': 'Engine Repair', 'rating': 4.8}, {'mechanic_id': 'mech_452', 'service_type': 'Suspension Fix', 'rating': 3.8}, {'mechanic_id': 'mech_166', 'service_type': 'AC Service', 'rating': 4.5}, {'mechanic_id': 'mech_423', 'service_type': 'General Service', 'rating': 3.0}]"
user_807,Stephen Campbell,Other,"{'lat': 27.844946, 'long': 79.563339}",Bike,"['mech_159', 'mech_133', 'mech_179', 'mech_314', 'mech_408']","[{'mechanic_id': 'mech_5', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_481', 'service_type': 'General Service', 'rating': 5.0}]"
user_808,Benjamin Brown,Female,"{'lat': 24.807482, 'long': 75.83035}",Truck,"['mech_11', 'mech_354', 'mech_179', 'mech_162', 'mech_263']","[{'mechanic_id': 'mech_186', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_191', 'service_type': 'Brake Repair', 'rating': 4.0}]"
user_809,Mary Macdonald,Male,"{'lat': 23.755283, 'long': 75.367452}",Car,"['mech_7', 'mech_407', 'mech_98', 'mech_264']","[{'mechanic_id': 'mech_91', 'service_type': 'General Service', 'rating': 4.3}, {'mechanic_id': 'mech_256', 'service_type': 'Brake Repair', 'rating': 4.9}, {'mechanic_id': 'mech_307', 'service_type': 'Oil Change', 'rating': 4.6}]"
user_810,Derek Campbell,Female,"{'lat': 20.715383, 'long': 77.076077}",Electric Vehicle,['mech_154'],"[{'mechanic_id': 'mech_373', 'service_type': 'Oil Change', 'rating': 4.2}, {'mechanic_id': 'mech_27', 'service_type': 'Battery Change', 'rating': 3.1}, {'mechanic_id': 'mech_413', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_467', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_109', 'service_type': 'Wheel Alignment', 'rating': 4.6}, {'mechanic_id': 'mech_132', 'service_type': 'Suspension Fix', 'rating': 3.0}, {'mechanic_id': 'mech_442', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_152', 'service_type': 'General Service', 'rating': 3.2}]"
user_811,Maria Johnston,Other,"{'lat': 23.803204, 'long': 70.266425}",Electric Vehicle,"['mech_414', 'mech_319']","[{'mechanic_id': 'mech_287', 'service_type': 'General Service', 'rating': 4.1}, {'mechanic_id': 'mech_342', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_478', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_170', 'service_type': 'Tire Replacement', 'rating': 4.2}]"
user_812,Christopher Davis,Other,"{'lat': 25.613873, 'long': 72.497079}",Truck,['mech_10'],"[{'mechanic_id': 'mech_491', 'service_type': 'Transmission Repair', 'rating': 3.1}, {'mechanic_id': 'mech_480', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_0', 'service_type': 'Suspension Fix', 'rating': 3.9}, {'mechanic_id': 'mech_499', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_41', 'service_type': 'General Service', 'rating': 5.0}, {'mechanic_id': 'mech_321', 'service_type': 'Oil Change', 'rating': 3.6}, {'mechanic_id': 'mech_138', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_445', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_324', 'service_type': 'Battery Change', 'rating': 4.2}]"
user_813,Anita Fry,Other,"{'lat': 21.075555, 'long': 70.227551}",Car,['mech_38'],"[{'mechanic_id': 'mech_198', 'service_type': 'AC Service', 'rating': 4.3}]"
user_814,Zachary Wells,Female,"{'lat': 25.355411, 'long': 78.644361}",Car,"['mech_62', 'mech_220', 'mech_18', 'mech_116']","[{'mechanic_id': 'mech_60', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_167', 'service_type': 'AC Service', 'rating': 3.5}, {'mechanic_id': 'mech_436', 'service_type': 'Oil Change', 'rating': 3.2}, {'mechanic_id': 'mech_406', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_186', 'service_type': 'Transmission Repair', 'rating': 3.6}, {'mechanic_id': 'mech_442', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_430', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_212', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_452', 'service_type': 'Battery Change', 'rating': 4.8}]"
user_815,William Zuniga,Female,"{'lat': 25.491278, 'long': 73.39749}",Bike,['mech_357'],"[{'mechanic_id': 'mech_34', 'service_type': 'Transmission Repair', 'rating': 4.5}, {'mechanic_id': 'mech_485', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_161', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_122', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_354', 'service_type': 'AC Service', 'rating': 4.3}, {'mechanic_id': 'mech_134', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_375', 'service_type': 'Transmission Repair', 'rating': 4.8}, {'mechanic_id': 'mech_331', 'service_type': 'Engine Repair', 'rating': 4.7}]"
user_816,Andrea Bowers,Female,"{'lat': 21.779864, 'long': 77.354009}",Electric Vehicle,"['mech_320', 'mech_117', 'mech_466', 'mech_23', 'mech_269']","[{'mechanic_id': 'mech_158', 'service_type': 'Tire Replacement', 'rating': 3.8}, {'mechanic_id': 'mech_153', 'service_type': 'Brake Repair', 'rating': 4.8}]"
user_817,Glenn Salazar,Female,"{'lat': 28.123234, 'long': 77.455088}",Car,['mech_378'],"[{'mechanic_id': 'mech_21', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_335', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_147', 'service_type': 'Engine Repair', 'rating': 4.6}, {'mechanic_id': 'mech_261', 'service_type': 'Tire Replacement', 'rating': 4.8}, {'mechanic_id': 'mech_245', 'service_type': 'AC Service', 'rating': 3.2}, {'mechanic_id': 'mech_67', 'service_type': 'Tire Replacement', 'rating': 4.7}, {'mechanic_id': 'mech_445', 'service_type': 'Engine Repair', 'rating': 3.7}]"
user_818,Andrew Powers,Other,"{'lat': 28.648296, 'long': 77.796159}",Car,"['mech_276', 'mech_182', 'mech_88']","[{'mechanic_id': 'mech_495', 'service_type': 'Wheel Alignment', 'rating': 3.7}, {'mechanic_id': 'mech_219', 'service_type': 'Oil Change', 'rating': 3.2}, {'mechanic_id': 'mech_110', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_240', 'service_type': 'General Service', 'rating': 3.7}, {'mechanic_id': 'mech_27', 'service_type': 'Brake Repair', 'rating': 4.6}, {'mechanic_id': 'mech_92', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_396', 'service_type': 'Tire Replacement', 'rating': 3.7}, {'mechanic_id': 'mech_400', 'service_type': 'Tire Replacement', 'rating': 3.2}, {'mechanic_id': 'mech_66', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_210', 'service_type': 'Brake Repair', 'rating': 4.5}]"
user_819,Valerie Mitchell,Other,"{'lat': 23.017893, 'long': 73.658072}",Car,"['mech_488', 'mech_8', 'mech_411', 'mech_339']","[{'mechanic_id': 'mech_58', 'service_type': 'AC Service', 'rating': 4.2}, {'mechanic_id': 'mech_457', 'service_type': 'Suspension Fix', 'rating': 4.2}, {'mechanic_id': 'mech_399', 'service_type': 'Suspension Fix', 'rating': 4.9}, {'mechanic_id': 'mech_224', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_10', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_173', 'service_type': 'Tire Replacement', 'rating': 3.5}, {'mechanic_id': 'mech_98', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_347', 'service_type': 'Oil Change', 'rating': 3.3}, {'mechanic_id': 'mech_391', 'service_type': 'Wheel Alignment', 'rating': 4.9}, {'mechanic_id': 'mech_128', 'service_type': 'Tire Replacement', 'rating': 4.5}]"
user_820,Bruce Acosta,Female,"{'lat': 23.833224, 'long': 73.458454}",Bike,"['mech_251', 'mech_161']","[{'mechanic_id': 'mech_430', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_289', 'service_type': 'AC Service', 'rating': 3.7}, {'mechanic_id': 'mech_470', 'service_type': 'AC Service', 'rating': 3.6}, {'mechanic_id': 'mech_396', 'service_type': 'Tire Replacement', 'rating': 3.4}, {'mechanic_id': 'mech_66', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_434', 'service_type': 'Battery Change', 'rating': 4.3}, {'mechanic_id': 'mech_185', 'service_type': 'Tire Replacement', 'rating': 3.1}, {'mechanic_id': 'mech_136', 'service_type': 'Wheel Alignment', 'rating': 4.9}, {'mechanic_id': 'mech_274', 'service_type': 'Transmission Repair', 'rating': 3.9}]"
user_821,James Raymond,Other,"{'lat': 29.518422, 'long': 79.446633}",Car,['mech_132'],"[{'mechanic_id': 'mech_188', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_477', 'service_type': 'Engine Repair', 'rating': 3.5}, {'mechanic_id': 'mech_308', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_240', 'service_type': 'Engine Repair', 'rating': 4.3}, {'mechanic_id': 'mech_98', 'service_type': 'Wheel Alignment', 'rating': 4.8}]"
user_822,Tyler Smith,Male,"{'lat': 22.919162, 'long': 74.551811}",Truck,"['mech_45', 'mech_241', 'mech_498', 'mech_342']","[{'mechanic_id': 'mech_372', 'service_type': 'Transmission Repair', 'rating': 3.7}, {'mechanic_id': 'mech_217', 'service_type': 'Transmission Repair', 'rating': 4.2}, {'mechanic_id': 'mech_358', 'service_type': 'Wheel Alignment', 'rating': 4.4}, {'mechanic_id': 'mech_235', 'service_type': 'Suspension Fix', 'rating': 3.8}, {'mechanic_id': 'mech_260', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_62', 'service_type': 'Wheel Alignment', 'rating': 4.8}, {'mechanic_id': 'mech_211', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_413', 'service_type': 'Engine Repair', 'rating': 3.9}]"
user_823,Karen Robinson,Male,"{'lat': 21.779345, 'long': 72.131781}",Bike,"['mech_130', 'mech_380', 'mech_203', 'mech_150']","[{'mechanic_id': 'mech_448', 'service_type': 'Engine Repair', 'rating': 4.0}, {'mechanic_id': 'mech_424', 'service_type': 'Tire Replacement', 'rating': 4.1}, {'mechanic_id': 'mech_369', 'service_type': 'Brake Repair', 'rating': 4.5}, {'mechanic_id': 'mech_422', 'service_type': 'Battery Change', 'rating': 4.8}, {'mechanic_id': 'mech_458', 'service_type': 'Tire Replacement', 'rating': 4.9}, {'mechanic_id': 'mech_256', 'service_type': 'AC Service', 'rating': 4.8}]"
user_824,Robert Patton,Female,"{'lat': 20.437389, 'long': 79.68026}",Truck,['mech_179'],"[{'mechanic_id': 'mech_16', 'service_type': 'Engine Repair', 'rating': 4.1}, {'mechanic_id': 'mech_70', 'service_type': 'General Service', 'rating': 4.3}, {'mechanic_id': 'mech_372', 'service_type': 'Battery Change', 'rating': 4.6}, {'mechanic_id': 'mech_177', 'service_type': 'General Service', 'rating': 4.1}, {'mechanic_id': 'mech_308', 'service_type': 'Transmission Repair', 'rating': 3.5}, {'mechanic_id': 'mech_346', 'service_type': 'Engine Repair', 'rating': 4.7}, {'mechanic_id': 'mech_470', 'service_type': 'Oil Change', 'rating': 4.0}]"
user_825,Nicholas Andrews,Female,"{'lat': 24.706967, 'long': 74.440705}",Truck,['mech_26'],"[{'mechanic_id': 'mech_77', 'service_type': 'AC Service', 'rating': 3.4}, {'mechanic_id': 'mech_140', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_365', 'service_type': 'Transmission Repair', 'rating': 4.6}, {'mechanic_id': 'mech_158', 'service_type': 'Wheel Alignment', 'rating': 3.4}, {'mechanic_id': 'mech_24', 'service_type': 'Engine Repair', 'rating': 3.5}, {'mechanic_id': 'mech_409', 'service_type': 'Transmission Repair', 'rating': 4.3}, {'mechanic_id': 'mech_248', 'service_type': 'Oil Change', 'rating': 4.4}, {'mechanic_id': 'mech_257', 'service_type': 'General Service', 'rating': 4.0}, {'mechanic_id': 'mech_9', 'service_type': 'General Service', 'rating': 4.4}, {'mechanic_id': 'mech_442', 'service_type': 'Transmission Repair', 'rating': 4.6}]"
